"Year","Month","MonitoringLocation","SampleDate","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","WTEMP","Lat_Env","Long_Env","oysteryear"
1991,"Apr","ET4.2",1991-04-11,6.43,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"100",3.53333333333333,13.4,"38.596419999999995",-76.12821,1991
1991,"Apr","ET4.2",1991-04-11,6.43,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"94",3.68965517241379,13.4,"38.596419999999995",-76.12821,1991
1991,"Apr","ET4.2",1991-04-11,6.43,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",3.32692307692308,13.4,"38.596419999999995",-76.12821,1991
1991,"Apr","ET5.1",1991-04-09,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"100",2.65,16.7,"38.313116999999998",-76.3947,1991
1991,"Apr","ET5.1",1991-04-09,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"97",2.8448275862069,16.7,"38.313116999999998",-76.3947,1991
1991,"Apr","ET5.1",1991-04-09,0,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,"97",4.03448275862069,16.7,"38.313116999999998",-76.3947,1991
1991,"Apr","ET6.2",1991-04-11,3.34,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"27",2.875,16.8,"39.173829999999995",-76.55262,1991
1991,"Apr","LE2.2",1991-04-08,5.57,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"83",2.74,14.8,"38.091419999999999",-76.36003,1991
1991,"Apr","LE2.2",1991-04-08,5.57,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,"100",3.4,14.8,"38.091419999999999",-76.36003,1991
1991,"Apr","RET3.1",1991-04-01,0,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"10",2.83333333333333,11.9,"37.917299999999997",-76.8222,1991
1991,"Aug","CB3.2",1991-08-07,10.69,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"100",3.08333333333333,25.9,"39.083970000000001",-76.18145,1991
1991,"Aug","CB3.2",1991-08-07,10.69,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"80",2.8,25.9,"39.083970000000001",-76.18145,1991
1991,"Aug","CB3.2",1991-08-07,10.69,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",3.62,25.9,"39.083970000000001",-76.18145,1991
1991,"Aug","CB3.2",1991-08-07,10.69,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"27",2.525,25.9,"39.083970000000001",-76.18145,1991
1991,"Aug","CB3.2",1991-08-07,10.69,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.75,25.9,"39.083970000000001",-76.18145,1991
1991,"Aug","CB3.2",1991-08-07,10.69,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"20",1.66666666666667,25.9,"39.083970000000001",-76.18145,1991
1991,"Aug","CB3.2",1991-08-07,10.69,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",2.91666666666667,25.9,"39.083970000000001",-76.18145,1991
1991,"Aug","CB3.3W",1991-08-06,12.2,"MD","October","LITTLE CHOPTANK RIVER","CASON (S)",38.53645,-76.289033,"100",3.88333333333333,27.1,"38.581240000000001",-76.25159,1991
1991,"Aug","CB3.3W",1991-08-06,12.2,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,"100",4.06666666666667,27.1,"38.581240000000001",-76.25159,1991
1991,"Aug","CB3.3W",1991-08-06,12.2,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"100",3.96153846153846,27.1,"38.581240000000001",-76.25159,1991
1991,"Aug","CB3.3W",1991-08-06,12.2,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"47",3.57857142857143,27.1,"38.581240000000001",-76.25159,1991
1991,"Aug","CB3.3W",1991-08-06,12.2,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"23",0.857142857142857,27.1,"38.581240000000001",-76.25159,1991
1991,"Aug","CB3.3W",1991-08-06,12.2,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"97",3.03448275862069,27.1,"38.581240000000001",-76.25159,1991
1991,"Aug","CB3.3W",1991-08-06,12.2,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"47",2.1,27.1,"38.581240000000001",-76.25159,1991
1991,"Aug","EE2.2",1991-08-06,14.33,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",3.06666666666667,27.4,"38.319420000000001",-76.14587,1991
1991,"Aug","EE3.0",1991-08-08,14.6,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-76.443767,"97",2.70689655172414,26.6,"38.165320000000001",-76.00854,1991
1991,"Aug","EE3.0",1991-08-08,14.6,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,"100",2.96666666666667,26.6,"38.165320000000001",-76.00854,1991
1991,"Aug","EE3.0",1991-08-08,14.6,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,"60",2.66666666666667,26.6,"38.165320000000001",-76.00854,1991
1991,"Aug","EE3.0",1991-08-08,14.6,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"60",2,26.6,"38.165320000000001",-76.00854,1991
1991,"Aug","EE3.1",1991-08-08,15.34,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"73",2.70454545454545,26.7,"38.071159999999999",-76.04566,1991
1991,"Aug","EE3.1",1991-08-08,15.34,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",3.66666666666667,26.7,"38.071159999999999",-76.04566,1991
1991,"Aug","EE3.1",1991-08-08,15.34,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"93",3.32142857142857,26.7,"38.071159999999999",-76.04566,1991
1991,"Aug","EE3.1",1991-08-08,15.34,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",3.8,26.7,"38.071159999999999",-76.04566,1991
1991,"Aug","ET4.2",1991-08-07,11.93,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-76.2602,"97",3.44827586206897,27.1,"38.596419999999995",-76.12821,1991
1991,"Aug","ET4.2",1991-08-07,11.93,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",4.66666666666667,27.1,"38.596419999999995",-76.12821,1991
1991,"Aug","ET4.2",1991-08-07,11.93,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",3.32692307692308,27.1,"38.596419999999995",-76.12821,1991
1991,"Aug","ET4.2",1991-08-07,11.93,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"100",3.53333333333333,27.1,"38.596419999999995",-76.12821,1991
1991,"Aug","ET4.2",1991-08-07,11.93,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"94",3.68965517241379,27.1,"38.596419999999995",-76.12821,1991
1991,"Aug","ET5.1",1991-08-06,0,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,"97",4.03448275862069,27.9,"38.313116999999998",-76.3947,1991
1991,"Aug","ET5.1",1991-08-06,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"97",2.8448275862069,27.9,"38.313116999999998",-76.3947,1991
1991,"Aug","ET5.1",1991-08-06,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"100",2.65,27.9,"38.313116999999998",-76.3947,1991
1991,"Aug","ET6.2",1991-08-08,8.31,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"27",2.875,27.4,"39.173829999999995",-76.55262,1991
1991,"Aug","LE2.2",1991-08-05,11.93,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"83",2.74,27.3,"38.091419999999999",-76.36003,1991
1991,"Aug","LE2.2",1991-08-05,11.93,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,"100",3.4,27.3,"38.091419999999999",-76.36003,1991
1991,"Aug","RET3.1",1991-08-08,7.2,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"10",2.83333333333333,27.6,"37.917299999999997",-76.8222,1991
1991,"Dec","CB3.2",1991-12-03,11.74,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"100",3.08333333333333,8.9,"39.083970000000001",-76.18145,1992
1991,"Dec","CB3.2",1991-12-03,11.74,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"20",1.66666666666667,8.9,"39.083970000000001",-76.18145,1992
1991,"Dec","CB3.2",1991-12-03,11.74,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"27",2.525,8.9,"39.083970000000001",-76.18145,1992
1991,"Dec","CB3.2",1991-12-03,11.74,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",2.91666666666667,8.9,"39.083970000000001",-76.18145,1992
1991,"Dec","CB3.2",1991-12-03,11.74,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",3.62,8.9,"39.083970000000001",-76.18145,1992
1991,"Dec","CB3.2",1991-12-03,11.74,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"80",2.8,8.9,"39.083970000000001",-76.18145,1992
1991,"Dec","CB3.2",1991-12-03,11.74,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.75,8.9,"39.083970000000001",-76.18145,1992
1991,"Dec","EE2.2",1991-12-05,17.52,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",3.06666666666667,6.5,"38.319420000000001",-76.14587,1992
1991,"Dec","EE3.0",1991-12-12,16.49,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,"100",2.96666666666667,7.5,"38.165320000000001",-76.00854,1992
1991,"Dec","EE3.0",1991-12-12,16.49,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,"60",2.66666666666667,7.5,"38.165320000000001",-76.00854,1992
1991,"Dec","EE3.0",1991-12-12,16.49,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-76.443767,"97",2.70689655172414,7.5,"38.165320000000001",-76.00854,1992
1991,"Dec","EE3.0",1991-12-12,16.49,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"60",2,7.5,"38.165320000000001",-76.00854,1992
1991,"Dec","EE3.1",1991-12-12,18.35,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"93",3.32142857142857,7.5,"38.071159999999999",-76.04566,1992
1991,"Dec","EE3.1",1991-12-12,18.35,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",3.8,7.5,"38.071159999999999",-76.04566,1992
1991,"Dec","EE3.1",1991-12-12,18.35,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"73",2.70454545454545,7.5,"38.071159999999999",-76.04566,1992
1991,"Dec","EE3.1",1991-12-12,18.35,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",3.66666666666667,7.5,"38.071159999999999",-76.04566,1992
1991,"Dec","ET4.2",1991-12-05,15.07,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",4.66666666666667,7.2,"38.596419999999995",-76.12821,1992
1991,"Dec","ET4.2",1991-12-05,15.07,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"94",3.68965517241379,7.2,"38.596419999999995",-76.12821,1992
1991,"Dec","ET4.2",1991-12-05,15.07,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-76.2602,"97",3.44827586206897,7.2,"38.596419999999995",-76.12821,1992
1991,"Dec","ET4.2",1991-12-05,15.07,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",3.32692307692308,7.2,"38.596419999999995",-76.12821,1992
1991,"Dec","ET4.2",1991-12-05,15.07,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"100",3.53333333333333,7.2,"38.596419999999995",-76.12821,1992
1991,"Dec","ET5.1",1991-12-03,1.07,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"97",2.8448275862069,10.7,"38.313116999999998",-76.3947,1992
1991,"Dec","ET5.1",1991-12-03,1.07,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,"97",4.03448275862069,10.7,"38.313116999999998",-76.3947,1992
1991,"Dec","ET5.1",1991-12-03,1.07,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"100",2.65,10.7,"38.313116999999998",-76.3947,1992
1991,"Dec","ET6.2",1991-12-12,11.74,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"27",2.875,7.9,"39.173829999999995",-76.55262,1992
1991,"Dec","LE2.2",1991-12-02,17.59,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"83",2.74,10.7,"38.091419999999999",-76.36003,1992
1991,"Dec","LE2.2",1991-12-02,17.59,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,"100",3.4,10.7,"38.091419999999999",-76.36003,1992
1991,"Dec","RET3.1",1991-12-09,9.4,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"10",2.83333333333333,8.34,"37.917299999999997",-76.8222,1992
1991,"Feb","CB3.2",1991-02-13,5.94,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",3.62,3.7,"39.083970000000001",-76.18145,1991
1991,"Feb","CB3.2",1991-02-13,5.94,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"20",1.66666666666667,3.7,"39.083970000000001",-76.18145,1991
1991,"Feb","CB3.2",1991-02-13,5.94,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",2.91666666666667,3.7,"39.083970000000001",-76.18145,1991
1991,"Feb","CB3.2",1991-02-13,5.94,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"27",2.525,3.7,"39.083970000000001",-76.18145,1991
1991,"Feb","CB3.2",1991-02-13,5.94,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"80",2.8,3.7,"39.083970000000001",-76.18145,1991
1991,"Feb","CB3.2",1991-02-13,5.94,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"100",3.08333333333333,3.7,"39.083970000000001",-76.18145,1991
1991,"Feb","CB3.2",1991-02-13,5.94,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.75,3.7,"39.083970000000001",-76.18145,1991
1991,"Feb","EE2.2",1991-02-12,11.08,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",3.06666666666667,4.1,"38.319420000000001",-76.14587,1991
1991,"Feb","EE3.0",1991-02-14,12.07,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,"100",2.96666666666667,5.9,"38.165320000000001",-76.00854,1991
1991,"Feb","EE3.0",1991-02-14,12.07,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"60",2,5.9,"38.165320000000001",-76.00854,1991
1991,"Feb","EE3.0",1991-02-14,12.07,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-76.443767,"97",2.70689655172414,5.9,"38.165320000000001",-76.00854,1991
1991,"Feb","EE3.0",1991-02-14,12.07,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,"60",2.66666666666667,5.9,"38.165320000000001",-76.00854,1991
1991,"Feb","EE3.1",1991-02-14,13.59,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"73",2.70454545454545,5.6,"38.071159999999999",-76.04566,1991
1991,"Feb","EE3.1",1991-02-14,13.59,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",3.66666666666667,5.6,"38.071159999999999",-76.04566,1991
1991,"Feb","EE3.1",1991-02-14,13.59,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"93",3.32142857142857,5.6,"38.071159999999999",-76.04566,1991
1991,"Feb","EE3.1",1991-02-14,13.59,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",3.8,5.6,"38.071159999999999",-76.04566,1991
1991,"Feb","ET4.2",1991-02-12,7.68,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-76.2602,"97",3.44827586206897,4.4,"38.596419999999995",-76.12821,1991
1991,"Feb","ET4.2",1991-02-12,7.68,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"100",3.53333333333333,4.4,"38.596419999999995",-76.12821,1991
1991,"Feb","ET4.2",1991-02-12,7.68,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",3.32692307692308,4.4,"38.596419999999995",-76.12821,1991
1991,"Feb","ET4.2",1991-02-12,7.68,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",4.66666666666667,4.4,"38.596419999999995",-76.12821,1991
1991,"Feb","ET4.2",1991-02-12,7.68,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"94",3.68965517241379,4.4,"38.596419999999995",-76.12821,1991
1991,"Feb","ET5.1",1991-02-12,0,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,"97",4.03448275862069,5.9,"38.313116999999998",-76.3947,1991
1991,"Feb","ET5.1",1991-02-12,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"97",2.8448275862069,5.9,"38.313116999999998",-76.3947,1991
1991,"Feb","ET5.1",1991-02-12,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"100",2.65,5.9,"38.313116999999998",-76.3947,1991
1991,"Feb","LE2.2",1991-02-11,6.11,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"83",2.74,6.1,"38.091419999999999",-76.36003,1991
1991,"Feb","LE2.2",1991-02-11,6.11,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,"100",3.4,6.1,"38.091419999999999",-76.36003,1991
1991,"Feb","RET3.1",1991-02-21,3.3,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"10",2.83333333333333,6.4,"37.917299999999997",-76.8222,1991
1991,"Jan","CB3.2",1991-01-09,5.57,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"100",3.08333333333333,3.9,"39.083970000000001",-76.18145,1991
1991,"Jan","CB3.2",1991-01-09,5.57,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"20",1.66666666666667,3.9,"39.083970000000001",-76.18145,1991
1991,"Jan","CB3.2",1991-01-09,5.57,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",2.91666666666667,3.9,"39.083970000000001",-76.18145,1991
1991,"Jan","CB3.2",1991-01-09,5.57,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",3.62,3.9,"39.083970000000001",-76.18145,1991
1991,"Jan","CB3.2",1991-01-09,5.57,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"80",2.8,3.9,"39.083970000000001",-76.18145,1991
1991,"Jan","CB3.2",1991-01-09,5.57,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"27",2.525,3.9,"39.083970000000001",-76.18145,1991
1991,"Jan","CB3.2",1991-01-09,5.57,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.75,3.9,"39.083970000000001",-76.18145,1991
1991,"Jan","EE2.2",1991-01-08,10.5,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",3.06666666666667,5,"38.319420000000001",-76.14587,1991
1991,"Jan","EE3.0",1991-01-10,12.73,"MD","October","CHOPTANK RIVER","OYSTER SHELL POINT",38.589233,-76.005517,"60",2.66666666666667,4,"38.165320000000001",-76.00854,1991
1991,"Jan","EE3.0",1991-01-10,12.73,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-76.443767,"97",2.70689655172414,4,"38.165320000000001",-76.00854,1991
1991,"Jan","EE3.0",1991-01-10,12.73,"MD","October","FISHING BAY","GOOSE CREEK",38.275533,-76.014233,"100",2.96666666666667,4,"38.165320000000001",-76.00854,1991
1991,"Jan","EE3.0",1991-01-10,12.73,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"60",2,4,"38.165320000000001",-76.00854,1991
1991,"Jan","EE3.1",1991-01-10,14.6,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"93",3.32142857142857,5.4,"38.071159999999999",-76.04566,1991
1991,"Jan","EE3.1",1991-01-10,14.6,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"73",2.70454545454545,5.4,"38.071159999999999",-76.04566,1991
1991,"Jan","EE3.1",1991-01-10,14.6,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",3.8,5.4,"38.071159999999999",-76.04566,1991
1991,"Jan","EE3.1",1991-01-10,14.6,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",3.66666666666667,5.4,"38.071159999999999",-76.04566,1991
1991,"Jan","ET4.2",1991-01-09,6.56,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"94",3.68965517241379,3.6,"38.596419999999995",-76.12821,1991
1991,"Jan","ET4.2",1991-01-09,6.56,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",3.32692307692308,3.6,"38.596419999999995",-76.12821,1991
1991,"Jan","ET4.2",1991-01-09,6.56,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"100",3.53333333333333,3.6,"38.596419999999995",-76.12821,1991
1991,"Jan","ET4.2",1991-01-09,6.56,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",4.66666666666667,3.6,"38.596419999999995",-76.12821,1991
1991,"Jan","ET4.2",1991-01-09,6.56,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-76.2602,"97",3.44827586206897,3.6,"38.596419999999995",-76.12821,1991
1991,"Jan","ET5.1",1991-01-09,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"97",2.8448275862069,4.2,"38.313116999999998",-76.3947,1991
1991,"Jan","ET5.1",1991-01-09,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"100",2.65,4.2,"38.313116999999998",-76.3947,1991
1991,"Jan","ET5.1",1991-01-09,0,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,"97",4.03448275862069,4.2,"38.313116999999998",-76.3947,1991
1991,"Jan","ET6.2",1991-01-10,12.33,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"27",2.875,4.5,"39.173829999999995",-76.55262,1991
1991,"Jan","LE2.2",1991-01-10,5.1,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,"100",3.4,4.9,"38.091419999999999",-76.36003,1991
1991,"Jan","LE2.2",1991-01-10,5.1,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"83",2.74,4.9,"38.091419999999999",-76.36003,1991
1991,"Jan","RET3.1",1991-01-02,0,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,"10",2.83333333333333,7,"37.917299999999997",-76.8222,1991
1991,"Jul","CB3.2",1991-07-10,10.11,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",2.91666666666667,25,"39.083970000000001",-76.18145,1991
1991,"Jul","CB3.2",1991-07-10,10.11,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"27",2.525,25,"39.083970000000001",-76.18145,1991
1991,"Jul","CB3.2",1991-07-10,10.11,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"100",3.08333333333333,25,"39.083970000000001",-76.18145,1991
1991,"Jul","CB3.2",1991-07-10,10.11,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",3.62,25,"39.083970000000001",-76.18145,1991
1991,"Jul","CB3.2",1991-07-10,10.11,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.75,25,"39.083970000000001",-76.18145,1991
1991,"Jul","CB3.2",1991-07-10,10.11,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"20",1.66666666666667,25,"39.083970000000001",-76.18145,1991
