"Year","Month","MonitoringLocation","SampleDate","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","Prev_ratio","oysteryear","log_Prevratio","Prev_ep","WTEMP","Latitude","Longitude"
1991,"Apr","ET4.2",1991-04-11,6.43,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,100,"421",1,1991,13.815509557935,0.999999,13.4,"38.596419999999995",-76.12821
1991,"Apr","ET4.2",1991-04-11,6.43,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,100,"470",1,1991,13.815509557935,0.999999,13.4,"38.596419999999995",-76.12821
1991,"Apr","ET4.2",1991-04-11,6.43,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,100,"574",1,1991,13.815509557935,0.999999,13.4,"38.596419999999995",-76.12821
1991,"Apr","ET5.1",1991-04-09,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,97,"276",0.97,1991,3.47609868983527,0.97,16.7,"38.313116999999998",-76.3947
1991,"Apr","ET5.1",1991-04-09,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,100,"227",1,1991,13.815509557935,0.999999,16.7,"38.313116999999998",-76.3947
1991,"Apr","ET6.2",1991-04-11,3.34,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,27,"287",0.27,1991,-0.994622575144062,0.27,16.8,"39.173829999999995",-76.55262
1991,"Apr","LE2.2",1991-04-08,5.57,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,83,"256",0.83,1991,1.58562726374038,0.83,14.8,"38.091419999999999",-76.36003
1991,"Apr","RET3.1",1991-04-01,0,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,10,"272",0.1,1991,-2.19722457733622,0.1,11.9,"37.917299999999997",-76.8222
1991,"Aug","CB3.2",1991-08-07,10.69,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,100,"298",1,1991,13.815509557935,0.999999,25.9,"39.083970000000001",-76.18145
1991,"Aug","CB3.2",1991-08-07,10.69,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,27,"195",0.27,1991,-0.994622575144062,0.27,25.9,"39.083970000000001",-76.18145
1991,"Aug","CB3.2",1991-08-07,10.69,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,100,"517",1,1991,13.815509557935,0.999999,25.9,"39.083970000000001",-76.18145
1991,"Aug","CB3.2",1991-08-07,10.69,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,20,"93",0.2,1991,-1.38629436111989,0.2,25.9,"39.083970000000001",-76.18145
1991,"Aug","CB3.2",1991-08-07,10.69,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,80,"263",0.8,1991,1.38629436111989,0.8,25.9,"39.083970000000001",-76.18145
1991,"Aug","CB3.2",1991-08-07,10.69,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,83,"492",0.83,1991,1.58562726374038,0.83,25.9,"39.083970000000001",-76.18145
1991,"Aug","CB3.2",1991-08-07,10.69,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,100,"340",1,1991,13.815509557935,0.999999,25.9,"39.083970000000001",-76.18145
1991,"Aug","CB3.3W",1991-08-06,12.2,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,100,"549",1,1991,13.815509557935,0.999999,27.1,"38.581240000000001",-76.25159
1991,"Aug","CB3.3W",1991-08-06,12.2,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,23,"40",0.23,1991,-1.20831120592453,0.23,27.1,"38.581240000000001",-76.25159
1991,"Aug","CB3.3W",1991-08-06,12.2,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,47,"485",0.47,1991,-0.120144311842063,0.47,27.1,"38.581240000000001",-76.25159
1991,"Aug","CB3.3W",1991-08-06,12.2,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,47,"134",0.47,1991,-0.120144311842063,0.47,27.1,"38.581240000000001",-76.25159
1991,"Aug","CB3.3W",1991-08-06,12.2,"MD","October","CHOPTANK RIVER","ROYSTON",38.686017,-76.241333,100,"557",1,1991,13.815509557935,0.999999,27.1,"38.581240000000001",-76.25159
1991,"Aug","CB3.3W",1991-08-06,12.2,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,97,"324",0.97,1991,3.47609868983527,0.97,27.1,"38.581240000000001",-76.25159
1991,"Aug","EE2.2",1991-08-06,14.33,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,100,"335",1,1991,13.815509557935,0.999999,27.4,"38.319420000000001",-76.14587
1991,"Aug","EE3.0",1991-08-08,14.6,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,97,"245",0.97,1991,3.47609868983527,0.97,26.6,"38.165320000000001",-76.00854
1991,"Aug","EE3.0",1991-08-08,14.6,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,60,"119",0.6,1991,0.405465108108164,0.6,26.6,"38.165320000000001",-76.00854
1991,"Aug","EE3.1",1991-08-08,15.34,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,100,"503",1,1991,13.815509557935,0.999999,26.7,"38.071159999999999",-76.04566
1991,"Aug","EE3.1",1991-08-08,15.34,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,93,"420",0.93,1991,2.58668934409794,0.93,26.7,"38.071159999999999",-76.04566
1991,"Aug","EE3.1",1991-08-08,15.34,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,100,"524",1,1991,13.815509557935,0.999999,26.7,"38.071159999999999",-76.04566
1991,"Aug","EE3.1",1991-08-08,15.34,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,73,"244",0.73,1991,0.994622575144062,0.73,26.7,"38.071159999999999",-76.04566
1991,"Aug","ET4.2",1991-08-07,11.93,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,97,"456",0.97,1991,3.47609868983527,0.97,27.1,"38.596419999999995",-76.12821
1991,"Aug","ET4.2",1991-08-07,11.93,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,100,"470",1,1991,13.815509557935,0.999999,27.1,"38.596419999999995",-76.12821
1991,"Aug","ET4.2",1991-08-07,11.93,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,100,"574",1,1991,13.815509557935,0.999999,27.1,"38.596419999999995",-76.12821
1991,"Aug","ET4.2",1991-08-07,11.93,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,94,"507",0.94,1991,2.75153531304195,0.94,27.1,"38.596419999999995",-76.12821
1991,"Aug","ET4.2",1991-08-07,11.93,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,100,"421",1,1991,13.815509557935,0.999999,27.1,"38.596419999999995",-76.12821
1991,"Aug","ET5.1",1991-08-06,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,100,"227",1,1991,13.815509557935,0.999999,27.9,"38.313116999999998",-76.3947
1991,"Aug","ET5.1",1991-08-06,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,97,"276",0.97,1991,3.47609868983527,0.97,27.9,"38.313116999999998",-76.3947
1991,"Aug","ET6.2",1991-08-08,8.31,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,27,"287",0.27,1991,-0.994622575144062,0.27,27.4,"39.173829999999995",-76.55262
1991,"Aug","LE2.2",1991-08-05,11.93,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,83,"256",0.83,1991,1.58562726374038,0.83,27.3,"38.091419999999999",-76.36003
1991,"Aug","RET3.1",1991-08-08,7.2,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,10,"272",0.1,1991,-2.19722457733622,0.1,27.6,"37.917299999999997",-76.8222
1991,"Dec","CB3.2",1991-12-03,11.74,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,100,"517",1,1992,13.815509557935,0.999999,8.9,"39.083970000000001",-76.18145
1991,"Dec","CB3.2",1991-12-03,11.74,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,100,"298",1,1992,13.815509557935,0.999999,8.9,"39.083970000000001",-76.18145
1991,"Dec","CB3.2",1991-12-03,11.74,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,20,"93",0.2,1992,-1.38629436111989,0.2,8.9,"39.083970000000001",-76.18145
1991,"Dec","CB3.2",1991-12-03,11.74,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,83,"492",0.83,1992,1.58562726374038,0.83,8.9,"39.083970000000001",-76.18145
1991,"Dec","CB3.2",1991-12-03,11.74,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,100,"340",1,1992,13.815509557935,0.999999,8.9,"39.083970000000001",-76.18145
1991,"Dec","CB3.2",1991-12-03,11.74,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,27,"195",0.27,1992,-0.994622575144062,0.27,8.9,"39.083970000000001",-76.18145
1991,"Dec","CB3.2",1991-12-03,11.74,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,80,"263",0.8,1992,1.38629436111989,0.8,8.9,"39.083970000000001",-76.18145
1991,"Dec","EE2.2",1991-12-05,17.52,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,100,"335",1,1992,13.815509557935,0.999999,6.5,"38.319420000000001",-76.14587
1991,"Dec","EE3.0",1991-12-12,16.49,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,60,"119",0.6,1992,0.405465108108164,0.6,7.5,"38.165320000000001",-76.00854
1991,"Dec","EE3.0",1991-12-12,16.49,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,97,"245",0.97,1992,3.47609868983527,0.97,7.5,"38.165320000000001",-76.00854
1991,"Dec","EE3.1",1991-12-12,18.35,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,100,"503",1,1992,13.815509557935,0.999999,7.5,"38.071159999999999",-76.04566
1991,"Dec","EE3.1",1991-12-12,18.35,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,93,"420",0.93,1992,2.58668934409794,0.93,7.5,"38.071159999999999",-76.04566
1991,"Dec","EE3.1",1991-12-12,18.35,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,73,"244",0.73,1992,0.994622575144062,0.73,7.5,"38.071159999999999",-76.04566
1991,"Dec","EE3.1",1991-12-12,18.35,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,100,"524",1,1992,13.815509557935,0.999999,7.5,"38.071159999999999",-76.04566
1991,"Dec","ET4.2",1991-12-05,15.07,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,100,"574",1,1992,13.815509557935,0.999999,7.2,"38.596419999999995",-76.12821
1991,"Dec","ET4.2",1991-12-05,15.07,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,94,"507",0.94,1992,2.75153531304195,0.94,7.2,"38.596419999999995",-76.12821
1991,"Dec","ET4.2",1991-12-05,15.07,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,100,"470",1,1992,13.815509557935,0.999999,7.2,"38.596419999999995",-76.12821
1991,"Dec","ET4.2",1991-12-05,15.07,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,97,"456",0.97,1992,3.47609868983527,0.97,7.2,"38.596419999999995",-76.12821
1991,"Dec","ET4.2",1991-12-05,15.07,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,100,"421",1,1992,13.815509557935,0.999999,7.2,"38.596419999999995",-76.12821
1991,"Dec","ET5.1",1991-12-03,1.07,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,97,"276",0.97,1992,3.47609868983527,0.97,10.7,"38.313116999999998",-76.3947
1991,"Dec","ET5.1",1991-12-03,1.07,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,100,"227",1,1992,13.815509557935,0.999999,10.7,"38.313116999999998",-76.3947
1991,"Dec","ET6.2",1991-12-12,11.74,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,27,"287",0.27,1992,-0.994622575144062,0.27,7.9,"39.173829999999995",-76.55262
1991,"Dec","LE2.2",1991-12-02,17.59,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,83,"256",0.83,1992,1.58562726374038,0.83,10.7,"38.091419999999999",-76.36003
1991,"Dec","RET3.1",1991-12-09,9.4,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,10,"272",0.1,1992,-2.19722457733622,0.1,8.34,"37.917299999999997",-76.8222
1991,"Feb","CB3.2",1991-02-13,5.94,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,27,"195",0.27,1991,-0.994622575144062,0.27,3.7,"39.083970000000001",-76.18145
1991,"Feb","CB3.2",1991-02-13,5.94,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,20,"93",0.2,1991,-1.38629436111989,0.2,3.7,"39.083970000000001",-76.18145
1991,"Feb","CB3.2",1991-02-13,5.94,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,100,"298",1,1991,13.815509557935,0.999999,3.7,"39.083970000000001",-76.18145
1991,"Feb","CB3.2",1991-02-13,5.94,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,83,"492",0.83,1991,1.58562726374038,0.83,3.7,"39.083970000000001",-76.18145
1991,"Feb","CB3.2",1991-02-13,5.94,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,100,"517",1,1991,13.815509557935,0.999999,3.7,"39.083970000000001",-76.18145
1991,"Feb","CB3.2",1991-02-13,5.94,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,100,"340",1,1991,13.815509557935,0.999999,3.7,"39.083970000000001",-76.18145
1991,"Feb","CB3.2",1991-02-13,5.94,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,80,"263",0.8,1991,1.38629436111989,0.8,3.7,"39.083970000000001",-76.18145
1991,"Feb","EE2.2",1991-02-12,11.08,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,100,"335",1,1991,13.815509557935,0.999999,4.1,"38.319420000000001",-76.14587
1991,"Feb","EE3.0",1991-02-14,12.07,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,97,"245",0.97,1991,3.47609868983527,0.97,5.9,"38.165320000000001",-76.00854
1991,"Feb","EE3.0",1991-02-14,12.07,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,60,"119",0.6,1991,0.405465108108164,0.6,5.9,"38.165320000000001",-76.00854
1991,"Feb","EE3.1",1991-02-14,13.59,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,73,"244",0.73,1991,0.994622575144062,0.73,5.6,"38.071159999999999",-76.04566
1991,"Feb","EE3.1",1991-02-14,13.59,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,93,"420",0.93,1991,2.58668934409794,0.93,5.6,"38.071159999999999",-76.04566
1991,"Feb","EE3.1",1991-02-14,13.59,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,100,"524",1,1991,13.815509557935,0.999999,5.6,"38.071159999999999",-76.04566
1991,"Feb","EE3.1",1991-02-14,13.59,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,100,"503",1,1991,13.815509557935,0.999999,5.6,"38.071159999999999",-76.04566
1991,"Feb","ET4.2",1991-02-12,7.68,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,100,"470",1,1991,13.815509557935,0.999999,4.4,"38.596419999999995",-76.12821
1991,"Feb","ET4.2",1991-02-12,7.68,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,100,"421",1,1991,13.815509557935,0.999999,4.4,"38.596419999999995",-76.12821
1991,"Feb","ET4.2",1991-02-12,7.68,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,97,"456",0.97,1991,3.47609868983527,0.97,4.4,"38.596419999999995",-76.12821
1991,"Feb","ET4.2",1991-02-12,7.68,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,100,"574",1,1991,13.815509557935,0.999999,4.4,"38.596419999999995",-76.12821
1991,"Feb","ET4.2",1991-02-12,7.68,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,94,"507",0.94,1991,2.75153531304195,0.94,4.4,"38.596419999999995",-76.12821
1991,"Feb","ET5.1",1991-02-12,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,100,"227",1,1991,13.815509557935,0.999999,5.9,"38.313116999999998",-76.3947
1991,"Feb","ET5.1",1991-02-12,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,97,"276",0.97,1991,3.47609868983527,0.97,5.9,"38.313116999999998",-76.3947
1991,"Feb","LE2.2",1991-02-11,6.11,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,83,"256",0.83,1991,1.58562726374038,0.83,6.1,"38.091419999999999",-76.36003
1991,"Feb","RET3.1",1991-02-21,3.3,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,10,"272",0.1,1991,-2.19722457733622,0.1,6.4,"37.917299999999997",-76.8222
1991,"Jan","CB3.2",1991-01-09,5.57,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,83,"492",0.83,1991,1.58562726374038,0.83,3.9,"39.083970000000001",-76.18145
1991,"Jan","CB3.2",1991-01-09,5.57,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,27,"195",0.27,1991,-0.994622575144062,0.27,3.9,"39.083970000000001",-76.18145
1991,"Jan","CB3.2",1991-01-09,5.57,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,100,"298",1,1991,13.815509557935,0.999999,3.9,"39.083970000000001",-76.18145
1991,"Jan","CB3.2",1991-01-09,5.57,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,100,"517",1,1991,13.815509557935,0.999999,3.9,"39.083970000000001",-76.18145
1991,"Jan","CB3.2",1991-01-09,5.57,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,100,"340",1,1991,13.815509557935,0.999999,3.9,"39.083970000000001",-76.18145
1991,"Jan","CB3.2",1991-01-09,5.57,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,80,"263",0.8,1991,1.38629436111989,0.8,3.9,"39.083970000000001",-76.18145
1991,"Jan","CB3.2",1991-01-09,5.57,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,20,"93",0.2,1991,-1.38629436111989,0.2,3.9,"39.083970000000001",-76.18145
1991,"Jan","EE2.2",1991-01-08,10.5,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,100,"335",1,1991,13.815509557935,0.999999,5,"38.319420000000001",-76.14587
1991,"Jan","EE3.0",1991-01-10,12.73,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,60,"119",0.6,1991,0.405465108108164,0.6,4,"38.165320000000001",-76.00854
1991,"Jan","EE3.0",1991-01-10,12.73,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,97,"245",0.97,1991,3.47609868983527,0.97,4,"38.165320000000001",-76.00854
1991,"Jan","EE3.1",1991-01-10,14.6,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,100,"503",1,1991,13.815509557935,0.999999,5.4,"38.071159999999999",-76.04566
1991,"Jan","EE3.1",1991-01-10,14.6,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,100,"524",1,1991,13.815509557935,0.999999,5.4,"38.071159999999999",-76.04566
1991,"Jan","EE3.1",1991-01-10,14.6,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,93,"420",0.93,1991,2.58668934409794,0.93,5.4,"38.071159999999999",-76.04566
1991,"Jan","EE3.1",1991-01-10,14.6,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,73,"244",0.73,1991,0.994622575144062,0.73,5.4,"38.071159999999999",-76.04566
1991,"Jan","ET4.2",1991-01-09,6.56,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,97,"456",0.97,1991,3.47609868983527,0.97,3.6,"38.596419999999995",-76.12821
1991,"Jan","ET4.2",1991-01-09,6.56,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,100,"470",1,1991,13.815509557935,0.999999,3.6,"38.596419999999995",-76.12821
1991,"Jan","ET4.2",1991-01-09,6.56,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,100,"574",1,1991,13.815509557935,0.999999,3.6,"38.596419999999995",-76.12821
1991,"Jan","ET4.2",1991-01-09,6.56,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,94,"507",0.94,1991,2.75153531304195,0.94,3.6,"38.596419999999995",-76.12821
1991,"Jan","ET4.2",1991-01-09,6.56,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,100,"421",1,1991,13.815509557935,0.999999,3.6,"38.596419999999995",-76.12821
1991,"Jan","ET5.1",1991-01-09,0,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,100,"227",1,1991,13.815509557935,0.999999,4.2,"38.313116999999998",-76.3947
1991,"Jan","ET5.1",1991-01-09,0,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,97,"276",0.97,1991,3.47609868983527,0.97,4.2,"38.313116999999998",-76.3947
1991,"Jan","ET6.2",1991-01-10,12.33,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,27,"287",0.27,1991,-0.994622575144062,0.27,4.5,"39.173829999999995",-76.55262
1991,"Jan","LE2.2",1991-01-10,5.1,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,83,"256",0.83,1991,1.58562726374038,0.83,4.9,"38.091419999999999",-76.36003
1991,"Jan","RET3.1",1991-01-02,0,"MD","October","POTOMAC RIVER","LOWER CEDAR POINT",38.333783,-76.981867,10,"272",0.1,1991,-2.19722457733622,0.1,7,"37.917299999999997",-76.8222
1991,"Jul","CB3.2",1991-07-10,10.11,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,80,"263",0.8,1991,1.38629436111989,0.8,25,"39.083970000000001",-76.18145
1991,"Jul","CB3.2",1991-07-10,10.11,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,83,"492",0.83,1991,1.58562726374038,0.83,25,"39.083970000000001",-76.18145
1991,"Jul","CB3.2",1991-07-10,10.11,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,100,"517",1,1991,13.815509557935,0.999999,25,"39.083970000000001",-76.18145
1991,"Jul","CB3.2",1991-07-10,10.11,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,27,"195",0.27,1991,-0.994622575144062,0.27,25,"39.083970000000001",-76.18145
1991,"Jul","CB3.2",1991-07-10,10.11,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,20,"93",0.2,1991,-1.38629436111989,0.2,25,"39.083970000000001",-76.18145
1991,"Jul","CB3.2",1991-07-10,10.11,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,100,"298",1,1991,13.815509557935,0.999999,25,"39.083970000000001",-76.18145
1991,"Jul","CB3.2",1991-07-10,10.11,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,100,"340",1,1991,13.815509557935,0.999999,25,"39.083970000000001",-76.18145
1991,"Jul","CB3.3W",1991-07-09,10.5,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,47,"485",0.47,1991,-0.120144311842063,0.47,26.1,"38.581240000000001",-76.25159
1991,"Jul","CB3.3W",1991-07-09,10.5,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,23,"40",0.23,1991,-1.20831120592453,0.23,26.1,"38.581240000000001",-76.25159
1991,"Jul","CB3.3W",1991-07-09,10.5,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,97,"324",0.97,1991,3.47609868983527,0.97,26.1,"38.581240000000001",-76.25159
1991,"Jul","CB3.3W",1991-07-09,10.5,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,100,"549",1,1991,13.815509557935,0.999999,26.1,"38.581240000000001",-76.25159
1991,"Jul","CB3.3W",1991-07-09,10.5,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,47,"134",0.47,1991,-0.120144311842063,0.47,26.1,"38.581240000000001",-76.25159
